Name	Pop	DUMMY	DUMMY	Area	Lat	Long
Nimroz_AF	164978	2	2	41005.00	31.000000	62.500000
Nuristan_AF	147967	2	2	9225.00	35.300000	70.833333
Paktika_AF	551987	2	2	6432.00	32.416667	68.750000
Paktya_AF	434742	2	2	19482.00	33.666667	69.333333
Panjshir_AF	153487	2	2	3610.00	35.402222	69.982778
Parwan_AF	664502	2	2	5974.00	35.000000	68.916667
Samangan_AF	387928	2	2	11262.00	36.000000	67.666667
Sari_Pul_AF	559577	2	2	16360.00	35.833333	66.166667
Takhar_AF	983336	2	2	12333.00	36.666667	69.750000
Uruzgan_AF	386818	2	2	12696.00	32.833333	66.000000
Wardak_AF	596287	2	2	9934.00	34.250000	68.000000
Zabul_AF	304126	2	2	17343.00	32.250000	67.250000
Aragatsotn_AM	129800	2	2	2756.00	40.416667	44.166667
Ararat_AM	258900	2	2	2090.00	39.916667	44.833333
Armavir_AM	266600	2	2	1242.00	40.116667	44.000000
Erevan_AM	1073700	2	2	223.00	40.183333	44.500000
Gegharkunik_AM	231800	2	2	5349.00	40.250000	45.41666667
Kotayk_AM	253900	2	2	2086.00	40.416667	44.75
Lori_AM	225000	2	2	3799.00	41.000000	44.500000
Shirak_AM	243200	2	2	2680.00	40.750000	43.833333
Syunik_AM	139400	2	2	4506.00	39.333333	46.250000
Tavush_AM	125500	2	2	2704.00	40.916667	45.166667
Vayots_Dzor_AM	50800	2	2	2308.00	39.750000	45.416667
Abşeron_AZ	192900	2	2	1360.00	40.416667	49.333333
Ağcabədi_AZ	124000	2	2	1760.00	40	47.416667
Ağdam_AZ	180600	2	2	1150.00	40	47.000000
Ağdaş_AZ	100600	2	2	1050.00	40.583333	47.416667
Ağstafa_AZ	81400	2	2	1500.00	41.250000	45.500000
Ağsu_AZ	72100	2	2	1020.00	40.500000	48.333333
Astara_AZ	98300	2	2	620.00	38.5	48.666667
Babək_AZ	65100	2	2	900.00	39.150000	45.433333
Bakı_AZ	2092400	2	2	2130.00	40.397778	49.723889
Balakən_AZ	91100	2	2	920.00	41.750000	46.416667
Beyləqan_AZ	87900	2	2	1130.00	39.750000	47.666667
Bərdə_AZ	143900	2	2	960.00	40.333333	47.166667
Biləsuvar_AZ	90300	2	2	1400.00	39.500000	48.416667
Cəbrayıl_AZ	72700	2	2	1050.00	39.333333	47.000000
Cəlilabad_AZ	196500	2	2	1440.00	39.250000	48.500000
Culfa_AZ	42600	2	2	1000.00	38.960000	45.630000
Daşkəsən_AZ	33200	2	2	1050.00	40.416667	46.000000
Dəvəçi_AZ	53000	2	2	1090.00	41.200000	49.000000
Füzuli_AZ	118900	2	2	1390.00	39.583333	47.333333
Gədəbəy_AZ	95000	2	2	1290.00	40.500000	45.666667
Gəncə_AZ	316300	2	2	110.00	40.693611	46.340556
Goranboy_AZ	96200	2	2	1760.00	40.583333	46.666667
Göyçay_AZ	111100	2	2	740.00	40.583333	47.833333
Hajigabul_AZ	67300	2	2	1640.00	40.083300	48.916667
İmişli_AZ	116600	2	2	1820.00	39.833333	48.083333
İsmayıllı_AZ	80900	2	2	2060.00	40.833333	48.166667
Kangarli_AZ	28600	2	2	680.00	39.383333	45.100000
Kəlbəcər_AZ	83200	2	2	3050.00	40.102500	46.174444
Kürdəmir_AZ	105700	2	2	1630.00	40.250000	48.166667
Lachin_AZ	70900	2	2	1840.00	39.650556	46.398889
Lankaran__City_AZ	83300	2	2	70.00	38.700556	48.755278
Lankaran_AZ	209900	2	2	1540.00	38.73333333	48.833333
Lerik_AZ	76400	2	2	1080.00	38.750000	48.416667
Masallı_AZ	202500	2	2	720.00	39.000000	48.666667
Mingəçevir_AZ	97800	2	2	130.00	40.766667	47.000000
Naftalan_AZ	9100	2	2	30.00	40.505000	46.811389
Naxçıvan_AZ	84700	2	2	130.00	39.209722	45.418056
Neftçala_AZ	81300	2	2	1450.00	39.333333	49.000000
Oğuz_AZ	40900	2	2	1220.00	41.080000	47.500000
Ordubad_AZ	46100	2	2	970.00	38.900000	46.033333
Qax_AZ	53900	2	2	1490.00	41.333333	46.750000
Qazax_AZ	90800	2	2	700.00	41.260000	45.090000
Qəbələ_AZ	95600	2	2	1550.00	40.981389	47.845833
Qobustan_AZ	41100	2	2	1370.00	40.535000	48.921111
Quba_AZ	155600	2	2	2580.00	41.166667	48.416667
Qubadli_AZ	36700	2	2	800.00	39.333333	46.583333
Qusar_AZ	89300	2	2	1540.00	41.416667	48.250000
Saatlı_AZ	95100	2	2	1180.00	39.833333	48.416667
Sabirabad_AZ	155400	2	2	1470.00	39.916667	48.666667
Şahbuz_AZ	23200	2	2	920.00	39.483333	45.666667
Salyan_AZ	124900	2	2	1790.00	39.666667	49.000000
Şamaxı_AZ	93700	2	2	1610.00	40.583333	48.666667
Samux_AZ	54600	2	2	1450.00	40.916667	46.416667
Sədərək_AZ	14400	2	2	150.00	39.700000	44.900000
Şəki_AZ	173500	2	2	2430.00	41.083333	47.166667
Şəki_City_AZ	63700	2	2	9.00	41.183333	47.166667
Şəmkir_AZ	196100	2	2	1660.00	40.833333	46.083333
Şərur_AZ	105400	2	2	810.00	39.550000	45.066667
Shirvan_AZ	78700	2	2	30.00	39.96027778	48.881667
Siyəzən_AZ	38400	2	2	700.00	40.983333	49.183333
Stepanakert_AZ	55200	2	2	8.00	39.96027778	48.881667
Sumqayıt_AZ	314800	2	2	80.00	40.594444	49.627778
Şuşa_AZ	29700	2	2	290.00	39.666667	46.666667
Şuşa_City_AZ	4100	2	2	5.50	39.75	46.750000
Tərtər_AZ	98400	2	2	960.00	39.81722222	46.753056
Tovuz_AZ	160700	2	2	1900.00	41.000000	45.750000
Ucar_AZ	79800	2	2	850.00	40.416667	47.750000
Xaçmaz_AZ	162100	2	2	1050.00	41.583333	48.750000
Xanlar_AZ	58300	2	2	1030.00	40.583333	46.300000
Xizı_AZ	14700	2	2	1850.00	40.750000	49.166667
Xocalı_AZ	26500	2	2	940.00	40.000000	46.750000
Xocavənd_AZ	42100	2	2	1460.00	39.66666667	47.000000
Yardımlı_AZ	59600	2	2	670.00	38.916667	48.250000
Yevlakh_AZ	119600	2	2	1540.00	40.580000	47.166667
Yevlakh_Rayon_AZ	59036	2	2	95.00	41.000000	47.000000
Zaqatala_AZ	120300	2	2	1350.00	41.580000	46.666667
Zəngilan_AZ	40500	2	2	710.00	39.083333	46.666667
Zərdab_AZ	54000	2	2	860.00	40.250000	47.750000
Barisal_BD	8325666	2	2	13225.20	22.500000	90.333333
Chittagong_BD	29145000	2	2	33908.55	22.916667	91.500000
Dhaka_BD	58099000	2	2	31177.80	24.166667	90.416667
Khulna_BD	15687759	2	2	22284.22	22.916667	89.250000
Rajshahi_BD	18485858	2	2	18153.08	25.000000	89.000000
Rangpur_BD	15787758	2	2	16184.99	25.833333	89.000000
Sylhet_BD	9910219	2	2	12635.22	24.500000	91.666667
Al_Janūbīyah_BH	101456	2	2	451.00	25.920000	50.550000
Al_Manāmah_BH	657510	2	2	54.00	26.236111	50.583056
Al_Muḩarraq_BH	189114	2	2	80.00	26.250000	50.616667
Al_Wusţá_BH	200000	2	2	80.00	26.183333	50.516667
Ash_Shamālīyah_BH	276949	2	2	100.00	26.116667	50.483333
Belait_BN	292705	2	2	570.00	4.416667	114.583333
Brunei_and_Muara_BN	69992	2	2	2727.00	4.833333333	114.916667
Temburong_BN	49438	2	2	1166.00	4.583333333	115.166667
Tutong_BN	10543	2	2	1306.00	4.583333	114.666667
Bumthang_BT	16116	2	2	2490.00	27.700000	90.783333
Chhukha_BT	74387	2	2	1991.00	27.000000	89.55
Chirang_BT	18667	2	2	632.00	27.033333	90.16666667
Daga_BT	18222	2	2	1276.00	27.100000	89.86666667
Gasa_BT	3116	2	2	4089.00	27.913056	89.708611
Geylegphug_BT	41549	2	2	2048.00	26.833333	90.250000
Ha_BT	11648	2	2	1319.00	27.333333	89.18333333
Lhuntshi_BT	15395	2	2	2881.00	27.750000	91.18333333
Mongar_BT	37069	2	2	1638.00	27.250000	91.23333333
Paro_BT	36433	2	2	1693.00	27.516667	89.4
Pemagatsel_BT	13864	2	2	593.00	27.000000	91.36666667
Punakha_BT	17715	2	2	845.00	27.700000	89.85
Samchi_BT	60100	2	2	1725.00	27.033333	89.08333333
Samdrup_Jongkhar_BT	39961	2	2	2207.00	26.916667	91.61666667
Shemgang_BT	18636	2	2	2146.00	27.083333	90.85
Tashi_Yangtse_BT	17740	2	2	1459.00	27.584444	91.454444
Tashigang_BT	51134	2	2	2171.00	27.250000	91.75
Thimphu_BT	98676	2	2	1617.00	27.600000	89.58333333
Tongsa_BT	13419	2	2	1815.00	27.350000	90.533333
Wangdi_Phodrang_BT	31135	2	2	4181.00	27.500000	90.133333
Anhui_CN	59500510	2	2	139700.00	31.916667	117.166667
Beijing_CN	19612368	2	2	16800.00	39.916667	116.396944
Chongqing_CN	28846170	2	2	82300.00	30.083333	107.833333
Fujian_CN	36894216	2	2	121300.00	26.250000	118.000000
Gansu_CN	25575254	2	2	454300.00	37.750000	102.750000
Guangdong_CN	104303132	2	2	180000.00	23.500000	113.250000
Guangxi_CN	46026629	2	2	236000.00	24.000000	109.000000
Guizhou_CN	34746468	2	2	176000.00	27.000000	107.000000
Hainan_CN	9171300	2	2	34000.00	19.250000	109.750000
Hebei_CN	71854202	2	2	187700.00	39.000000	115.666667
Heilongjiang_CN	38312224	2	2	454000.00	47.750000	128.000000
Henan_CN	94023567	2	2	167000.00	34.000000	113.666667
Hubei_CN	57237740	2	2	185900.00	31.000000	112.250000
Hunan_CN	65683722	2	2	210000.00	27.666667	111.750000
Inner_Mongol_CN	24706321	2	2	1183000.00	43.500000	114.750000
Jiangsu_CN	78659903	2	2	102600.00	33.000000	119.833333
Jiangxi_CN	44567475	2	2	167000.00	27.666667	115.666667
Jilin_CN	27462297	2	2	187400.00	43.583333	126.166667
Liaoning_CN	43746323	2	2	145900.00	41.250000	122.666667
Ningxia_CN	6301350	2	2	66400.00	37.250000	106.000000
Paracel_Islands_CN	1000	2	2	7.75	16.666667	112.333333
Qinghai_CN	5626722	2	2	721200.00	36.000000	96.000000
Shaanxi_CN	37327378	2	2	205600.00	36.000000	109.000000
Shandong_CN	95793065	2	2	153800.00	36.333333	118.250000
Shanghai_CN	23019148	2	2	6341.00	31.166667	121.416667
Shanxi_CN	35712111	2	2	156300.00	37.666667	112.250000
Sichuan_CN	80418200	2	2	485000.00	30.5	102.666667
Tianjin_CN	12938224	2	2	11305.00	39.333333	117.333333
Xinjiang_CN	21813334	2	2	1660400.00	41.000000	85.000000
Xizang_CN	3002166	2	2	1228400.00	41.500000	85.500000
Yunnan_CN	45966239	2	2	394000.00	25.000000	101.500000
Zhejiang_CN	54426891	2	2	102000.00	29.166667	120.000000
Yap_FM	104937	2	2	702.00	6.916667	158.250000
Abkhazia_GE	242862	2	2	8660.00	43.000000	40.983333
Ajaria_GE	393700	2	2	2880.00	41.650000	42.000000
Guria_GE	113000	2	2	2033.00	41.966667	42.200000
Imereti_GE	536052	2	2	6475.00	42.166667	42.983333
Kakheti_GE	319144	2	2	11311.00	41.750000	45.716667
Kvemo_Kartli_GE	423986	2	2	6072.00	41.516667	44.516667
Mtskheta-Mtianeti_GE	94370	2	2	6786.00	42.283333	44.750000
Racha-Lechkhumi-Kvemo_Svaneti_GE	31927	2	2	4990.00	42.633333	43.133333
Samegrelo-Zemo_Svaneti_GE	331145	2	2	7440.00	42.500000	41.850000
Samtskhe-Javakheti_GE	160262	2	2	6413.00	41.583333	43.266667
Shida_Kartli_GE	264633	2	2	5729.00	42.183333	44.000000
Tbilisi_GE	1118035	2	2	246.05	41.716667	44.783333
Central_and_Western_HK	244600	2	2	12.44	22.281944	114.144722
Eastern_HK	574500	2	2	18.56	22.277222	114.225000
Islands_HK	146900	2	2	175.12	22.263611	113.960278
Kowloon_City_HK	405400	2	2	10.02	22.328611	114.191111
Kwai_Tsing_HK	507100	2	2	23.34	22.352778	114.100000
Kwun_Tong_HK	641100	2	2	11.27	22.313056	114.225556
North_HK	310800	2	2	136.61	22.494444	114.138056
Sai_Kung_HK	448600	2	2	129.65	22.381944	114.270000
Sha_Tin_HK	648200	2	2	68.71	22.386944	114.195278
Sham_Shui_Po_HK	390600	2	2	9.35	22.329722	114.162500
Southern_HK	269200	2	2	38.85	22.241111	114.207500
Tai_Po_HK	307100	2	2	136.15	22.439722	114.165278
Tsuen_Wan_HK	303600	2	2	61.71	22.378889	114.105833
Tuen_Mun_HK	495900	2	2	82.89	22.391389	113.967778
Wan_Chai_HK	150900	2	2	9.83	22.276944	114.172222
Wong_Tai_Sin_HK	426200	2	2	9.30	22.342778	114.192778
Yau_Tsim_Mong_HK	318100	2	2	6.99	22.320833	114.172500
Yuen_Long_HK	607200	2	2	138.46	22.416667	114.050000
Aceh_ID	4494410	2	2	57956.00	4.000000	97.000000
Bali_ID	3890757	2	2	5780.00	-8.500000	115.000000
Bangka-Belitung_ID	1223296	2	2	16424.00	-2.666667	106.666667
Banten_ID	10632166	2	2	9662.00	-6.500000	106.250000
Bengkulu_ID	1715518	2	2	19919.00	-3.799444	102.266667
Gorontalo_ID	1040164	2	2	11257.00	0.692778	122.470278
Irian_Jaya_Barat_ID	760422	2	2	97024.00	-0.865277778	134.061111
Jakarta_Raya_ID	9607787	2	2	664.00	-6.218056	106.858333
Jambi_ID	3092265	2	2	50058.00	-1.500000	103.000000
Jawa_Barat_ID	43053732	2	2	35377.00	-6.750000	107.500000
Jawa_Tengah_ID	32382657	2	2	40800.00	-7.500000	110.000000
Jawa_Timur_ID	37476757	2	2	47799.00	-7.739167	112.509722
Kalimantan_Barat_ID	4395983	2	2	147307.00	0.000000	110.500000
Kalimantan_Selatan_ID	3626616	2	2	38744.00	-2.500000	115.500000
Kalimantan_Tengah_ID	2212089	2	2	153564.00	-2.000000	113.500000
Kalimantan_Timur_ID	3648410	2	2	211737.00	0.500000	116.500000
Kepulauan_Riau_ID	1679163	2	2	8201.00	0.633333333	107.018611
Lampung_ID	7608405	2	2	34623.00	-5.000000	105.000000
Maluku_ID	1533506	2	2	46914.00	-3.238333	130.145278
Maluku_Utara_ID	1038087	2	2	31982.00	0.626111111	127.842222
Nusa_Tenggara_Barat_ID	4500212	2	2	18572.00	-8.740000	117.533056
Nusa_Tenggara_Timur_ID	4683827	2	2	48718.00	-8.657222	121.079167
Papua_ID	2833381	2	2	319036.00	-4.750000	138.000000
Riau_ID	5538367	2	2	87023.00	0.500278	101.748889
Sulawesi_Barat_ID	1158651	2	2	16787.00	-2.500000	119.333056
Sulawesi_Selatan_ID	8034776	2	2	46717.00	-4.333333333	120.250000
Sulawesi_Tengah_ID	2635009	2	2	61841.00	-0.916388889	122.353611
Sulawesi_Tenggara_ID	2232586	2	2	38067.00	-4.393333333	122.214722
Sulawesi_Utara_ID	2270596	2	2	13851.00	1.25	124.833333
Sumatera_Barat_ID	5133989	2	2	42012.00	-1.000000	100.500000
Sumatera_Selatan_ID	7450394	2	2	91592.00	-2.75	103.833333
Sumatera_Utara_ID	12982204	2	2	72981.00	2.000000	99.000000
Yogyakarta_ID	3457491	2	2	3133.00	-7.800556	110.343889
HaDarom_IL	1146600	2	2	14185.00	30.616667	34.800000
Haifa_IL	926700	2	2	864.00	32.583333	35.000000
HaMerkaz_IL	2024500	2	2	1293.00	31.933333	34.866667
HaZafon_IL	1380400	2	2	4478.00	32.833333	35.333333
Jerusalem_IL	1029300	2	2	652.00	31.750000	35.000000
Tel_Aviv_IL	1350000	2	2	186.00	32.083333	34.800000
Andaman_and_Nicobar_IN	380500	2	2	8249.00	11.680000	92.770000
Andhra_Pradesh_IN	84580777	2	2	275047.00	16.500000	80.640000
Arunachal_Pradesh_IN	1382611	2	2	83743.00	27.060000	93.370000
Assam_IN	31205576	2	2	78438.00	26.140000	91.770000
Bihar_IN	103804637	2	2	94163.00	25.370000	85.130000
Chandigarh_IN	1055450	2	2	114.00	30.750000	76.780000
Chhattisgarh_IN	29936000	2	2	135198.50	21.250000	81.600000
Dadra_and_Nagar_Haveli_IN	342853	2	2	491.00	20.270000	73.020000
Daman_and_Diu_IN	242911	2	2	102.00	20.420000	72.830000
Delhi_IN	16787941	2	2	1484.00	28.610000	77.230000
Goa_IN	1457723	2	2	5400.00	15.498605	73.829262
Gujarat_IN	60383628	2	2	196024.00	23.216667	72.683333
Haryana_IN	25353081	2	2	44212.00	30.730000	76.780000
Himachal_Pradesh_IN	6864602	2	2	55673.00	31.103333	77.172222
Jammu_and_Kashmir_IN	12541302	2	2	222236.00	33.450000	76.240000
Jharkhand_IN	32988134	2	2	79714.00	23.350000	85.330000
Karnataka_IN	61130704	2	2	191791.00	12.970000	77.500000
Kerala_IN	33387677	2	2	38863.00	8.500000	77.000000
Lakshadweep_IN	65473	2	2	32.69	10.600000	72.600000
Madhya_Pradesh_IN	72597565	2	2	308252.00	23.250000	77.417000
Maharashtra_IN	112372972	2	2	307713.00	18.970000	72.820000
Manipur_IN	2855794	2	2	22327.00	24.807400	93.938400
Meghalaya_IN	3211000	2	2	22429.00	25.570000	91.880000
Mizoram_IN	1091014	2	2	21087.00	23.360000	92.800000
Nagaland_IN	1980602	2	2	16579.00	25.670000	94.120000
Orissa_IN	41974218	2	2	155707.00	20.150000	85.500000
Puducherry_IN	1244464	2	2	562.00	11.911082	79.812533
Punjab_IN	27704236	2	2	50362.00	30.790000	75.840000
Rajasthan_IN	68548437	2	2	342239.00	26.572680	73.839020
Sikkim_IN	610577	2	2	7096.00	27.330000	88.620000
Tamil_Nadu_IN	72147030	2	2	130060.00	13.090000	80.270000
Tripura_IN	3671032	2	2	10491.69	23.840000	91.280000
Uttar_Pradesh_IN	199812341	2	2	243290.00	26.850000	80.910000
Uttaranchal_IN	10086292	2	2	53483.00	30.330000	78.060000
West_Bengal_IN	91347736	2	2	88752.00	22.566667	88.366667
British_Indian_Ocean_Territory_IO	2500	2	2	54400.00	-7.300000	72.400000
Al-Anbar_IQ	1561400	2	2	138501.00	33.543889	41.317500
Al-Basrah_IQ	2532000	2	2	19070.00	30.416667	47.416667
Al-Muthannia_IQ	719100	2	2	51740.00	30.250000	45.333333
Al-Qadisiyah_IQ	1134300	2	2	8153.00	31.916667	45.080000
An-Najaf_IQ	1285500	2	2	28824.00	31.250000	43.833333
Arbil_IQ	1612700	2	2	15074.00	36.333333	44.200000
As-Sulaymaniyah_IQ	2215800	2	2	20083.00	35.583333	45.333333
At-Ta_mim_IQ	1395600	2	2	9679.00	35.366667	44.133333
Babil_IQ	1820700	2	2	5603.00	32.533333	44.616667
Baghdad_IQ	7055200	2	2	204.20	33.316667	44.366667
Dhi-Qar_IQ	1836200	2	2	12900.00	31.250000	46.250000
Dihok_IQ	1128700	2	2	6553.00	37.066667	43.133333
Diyala_IQ	1443200	2	2	17685.00	34.000000	45.000000
Karbala__IQ	1066600	2	2	5034.00	32.500000	43.833333
Maysan_IQ	971400	2	2	16072.00	31.900000	47.070000
Ninawa_IQ	3270400	2	2	37323.00	36.083333	42.500000
Sala_ad-Din_IQ	1408200	2	2	24751.00	34.500000	43.650000
Wasit_IQ	1210600	2	2	17153.00	32.750000	45.420000
Alborz_IR	2712400	2	2	5833.00	36.000000	50.809444
Ardebil_IR	1270420	2	2	17800.00	38.500000	48.000000
Bushehr_IR	1163400	2	2	22743.00	28.750000	51.500000
Chahar_Mahall_and_Bakhtiari_IR	947763	2	2	16332.00	32.000000	50.750000
East_Azarbaijan_IR	3909652	2	2	45650.00	38.000000	46.750000
Esfahan_IR	5120850	2	2	107029.00	33.000000	52.166667
Fars_IR	4851274	2	2	122608.00	29.000000	53.000000
Gilan_IR	2530696	2	2	14042.00	37.000000	49.500000
Golestan_IR	1868819	2	2	20195.00	37.250000	55.000000
Hamadan_IR	1738234	2	2	19368.00	34.833333	48.583333
Hormozgan_IR	1776415	2	2	70669.00	27.750000	56.500000
Ilam_IR	580158	2	2	20133.00	33.166667	47.000000
Kerman_IR	3164718	2	2	180836.00	29.750000	57.250000
Kermanshah_IR	1952434	2	2	24998.00	34.416667	46.750000
Khuzestan_IR	4710509	2	2	64055.00	31.500000	49.000000
Kohgiluyeh_and_Buyer_Ahmad_IR	713052	2	2	15504.00	31.000000	50.666667
Kordestan_IR	1603011	2	2	29137.00	35.666667	47.000000
Lorestan_IR	1760649	2	2	28294.00	33.500000	48.500000
Markazi_IR	1429475	2	2	29130.00	34.333333	49.833333
Mazandaran_IR	3283582	2	2	23701.00	36.250000	52.333333
North_Khorasan_IR	863092	2	2	28434.00	37.500000	57.000000
Qazvin_IR	1273761	2	2	15549.00	36.000000	49.750000
Qom_IR	1292283	2	2	11526.00	34.750000	51.000000
Razavi_Khorasan_IR	6434501	2	2	118884.00	35.250000	59.000000
Semnan_IR	702360	2	2	97491.00	35.500000	55.000000
Sistan_and_Baluchestan_IR	2775014	2	2	181785.00	28.500000	60.500000
South_Khorasan_IR	768898	2	2	151913.00	32.500000	59.500000
Tehran_IR	13267637	2	2	18814.00	35.666667	51.416667
West_Azarbaijan_IR	3265219	2	2	37437.00	37.666667	45.000000
Yazd_IR	1138533	2	2	129285.00	32.500000	55.583333
Zanjan_IR	1057461	2	2	21773.00	36.500000	48.333333
Ajlun_JO	146900	2	2	420.00	32.333333	35.750000
Amman_JO	2473400	2	2	7579.00	31.583611	36.333333
Aqaba_JO	139200	2	2	6905.00	29.750000	35.333333
Balqa_JO	428000	2	2	1120.00	32.000000	35.666667
Irbid_JO	1137100	2	2	1572.00	32.500000	35.833333
Jarash_JO	191700	2	2	410.00	32.250000	35.916667
Karak_JO	249100	2	2	3495.00	31.166667	35.750000
Ma_an_JO	121400	2	2	32832.00	30.333333	36.583333
Madaba_JO	159700	2	2	940.00	31.583333	35.666667
Mafraq_JO	300300	2	2	26551.00	32.333333	37.916667
Tafilah_JO	89400	2	2	2209.00	30.750000	35.583333
Zarqa_JO	951800	2	2	4761.00	32.083611	36.077500
Aichi_JP	7484094	2	2	5172.40	35.180000	136.906389
Akita_JP	1022839	2	2	11637.54	39.750000	140.400000
Aomori_JP	1308649	2	2	9645.40	40.783056	140.828056
Chiba_JP	6224027	2	2	5157.64	35.605000	140.123333
Ehime_JP	1385840	2	2	5676.10	33.616667	132.850000
Fukui_JP	787099	2	2	4190.43	35.850000	136.216667
Fukuoka_JP	5102871	2	2	4986.40	33.528056	130.664722
Fukushima_JP	1913606	2	2	13783.75	37.381389	140.221944
Gifu_JP	2032533	2	2	10621.29	35.783333	137.050000
Gunma_JP	1973476	2	2	6362.28	36.507222	138.982222
Hiroshima_JP	2844963	2	2	8479.38	34.606667	132.785278
Hokkaido_JP	5383579	2	2	83424.22	43.064444	141.346389
Hyōgo_JP	5536989	2	2	8400.90	35.033333	134.816667
Ibaraki_JP	2917857	2	2	6096.93	36.300000	140.316667
Ishikawa_JP	1154343	2	2	4186.15	36.771389	136.770278
Iwate_JP	1279814	2	2	15275.01	39.600000	141.350000
Kagawa_JP	976756	2	2	1876.73	34.246944	133.994444
Kagoshima_JP	1648752	2	2	9188.10	31.592778	130.992778
Kanagawa_JP	9127323	2	2	2415.81	35.416667	139.333333
Kochi_JP	728461	2	2	7103.91	33.583333	133.366667
Kumamoto_JP	1786969	2	2	7409.32	32.616667	130.750000
Kyoto_JP	2610140	2	2	4612.20	35.250000	135.433333
Mie_JP	1815827	2	2	5774.39	34.521111	136.382778
Miyagi_JP	2334215	2	2	7282.14	38.449167	140.926111
Miyazaki_JP	1104377	2	2	7735.31	32.200000	131.300000
Nagano_JP	2099759	2	2	13561.56	36.134444	138.040556
Nagasaki_JP	1377780	2	2	4132.32	33.233333	129.600000
Nara_JP	1365008	2	2	3690.94	34.685000	135.832778
Niigata_JP	2305098	2	2	12584.10	37.523333	138.917222
Oita_JP	1166729	2	2	6340.61	33.198889	131.433333
Okayama_JP	1922181	2	2	7114.62	34.901944	133.810000
Okinawa_JP	1434138	2	2	2281.00	26.500000	127.933333
Osaka_JP	8838908	2	2	1904.99	34.686111	135.519444
Saga_JP	833245	2	2	2440.64	33.288889	130.114722
Saitama_JP	7261271	2	2	3797.75	35.856944	139.648889
Shiga_JP	1413184	2	2	4017.38	35.216667	136.133333
Shimane_JP	694188	2	2	6708.23	35.076667	132.561111
Shizuoka_JP	3701181	2	2	7778.70	35.016667	138.333333
Tochigi_JP	1974671	2	2	6408.09	36.700000	139.816667
Tokushima_JP	756063	2	2	4146.93	33.921667	134.236667
Tokyo_JP	13513734	2	2	2190.90	35.689444	139.691667
Tottori_JP	573648	2	2	3507.05	35.400000	133.850000
Toyama_JP	1066883	2	2	4247.61	36.639167	137.265000
Wakayama_JP	963850	2	2	4724.68	33.916667	135.416667
Yamagata_JP	1122957	2	2	9323.15	38.450278	140.099444
Yamaguchi_JP	1405007	2	2	6112.30	34.200000	131.566667
Yamanashi_JP	835165	2	2	4464.99	35.616667	138.600000
Batken_KG	480700	2	2	17048.00	39.833333	71.000000
Bishkek_KG	937400	2	2	170.00	42.866667	74.600000
Chuy_KG	870300	2	2	19895.00	42.416667	74.500000
Jalal-Abad_KG	1122400	2	2	32418.00	41.500000	72.500000
Naryn_KG	264900	2	2	44160.00	41.433333	75.966667
Osh_KG	1498700	2	2	29117.00	40.000000	73.000000
Talas_KG	247200	2	2	13406.00	42.333333	72.000000
Ysyk-Köl_KG	463900	2	2	43735.00	42.000000	78.000000
Bântéay_Méanchey_KH	677872	2	2	6679.00	13.750000	103.000000
Batdâmbâng_KH	1058174	2	2	11702.00	12.916667	103.083333
Kâmpóng_Cham_KH	1682694	2	2	9477.00	12.050000	105.250000
Kâmpóng_Chhnang_KH	472341	2	2	5521.00	12.166667	104.550000
Kâmpóng_Spœ_KH	716944	2	2	7017.00	11.500000	104.333333
Kâmpóng_Thum_KH	631409	2	2	13814.00	12.833333	105.000000
